,salario
603,25327.78539288007
604,14724.622367837988
605,9019.464595145322
606,22551.422289917566
607,18750.945009640625
608,14936.771064253242
609,22025.06950171793
610,17937.0470582639
611,23195.45870072783
612,24353.259419447073
613,10840.987989020403
614,1892.297395186064
615,24637.661906279558
616,10871.736089684899
617,22030.190107366983
618,21376.357408925527
619,10038.58856508126
620,8638.894794184755
621,25313.448774975954
622,193.3516285615624
623,15898.375815658279
624,16036.844930963674
625,10822.4075627007
626,10216.868662078961
627,29355.69847917968
628,3957.2956167369266
629,30281.864083767578
630,10355.63328357807
631,21337.595666698613
632,19444.747968611737
633,5068.86467237625
634,53.50307576301748
635,29836.46028895685
636,17017.078267361016
637,25916.779979981482
638,5645.281733224001
639,6099.854958863705
640,22661.119309282665
641,1191.0839161054955
642,18549.311463529724
643,13123.025705602488
644,12618.547978079689
645,17206.065094041784
646,11872.029962513792
647,11797.708049764646
648,8566.170782697685
649,21697.906226417268
650,34010.31369812878
651,2786.2540049523705
652,25626.781760744692
653,18402.55632488883
654,17005.198537758337
655,6718.835411000946
656,12009.560685637507
657,17369.101192276255
658,40248.51273768318
659,18122.92150575779
660,36686.57481896044
661,12554.988635434518
662,19760.4543404818
663,19145.28065123609
664,5109.380038640536
665,16498.88782176232
666,10349.85619069742
667,5518.961405403292
668,9728.31341104805
669,13843.104587317579
670,6761.969649404877
671,15440.83691561198
672,6568.348415198729
673,5483.409651854448
674,18789.95293850151
675,2021.5143460497493
676,2692.896788825554
677,21794.822178203704
678,15783.286721231912
679,12190.280807028854
680,3526.4318317205616
681,32774.485125271
682,28142.309402491057
683,18172.63907456261
684,1611.1630505367502
685,15196.49724029955
686,2919.2744238075466
687,17323.287688341457
688,9131.926021520962
689,28133.203523036653
690,580.4372057565852
691,844.4462737969243
692,4094.962204981988
693,2716.572320946456
694,25055.40218133767
695,17780.331752599737
696,34924.59515748208
697,22866.330374164765
698,9398.65710944244
699,35100.97210102432
700,2962.5744485896594
701,13174.742220894843
702,22383.498081107442
703,34727.666663631666
704,27110.367607467157
705,4424.665433884038
706,13335.27229499353
707,27777.40395085493
708,4225.146001202869
709,15339.867657812965
710,26975.30008091688
711,24079.18725040827
712,3072.159253247435
713,31896.68085763623
714,12670.854328764754
715,15023.839098478984
716,10854.407774813892
717,27246.12410822914
718,14202.237427054388
719,7615.767416612563
720,5434.228503669678
721,11604.39319639985
722,13834.807405545833
723,10153.214156674212
724,14340.060892287158
725,19273.405429974217
726,12417.822960296282
727,18342.634742228947
728,1017.6336653039743
729,26444.490206872775
730,9545.097626166995
731,17282.52791114568
732,11258.18772451976
733,37335.94401637302
734,35334.11423765597
735,2588.0496840649266
736,8072.204397203514
737,7139.953850351221
738,29271.881226860998
739,3769.055379898975
740,24707.916418965062
741,12505.569327302674
742,1933.5536438253184
743,30814.891650123434
744,34786.97309875192
745,4379.889698724233
746,9233.37802820044
747,16076.926415420938
748,18028.266966758405
749,19987.32011368301
750,21895.292515947316
751,6897.425752906744
752,11766.275975161121
753,21298.79008161482
754,26544.376675734507
755,1459.4274913923819
756,8189.8574372099165
757,11958.107906534708
758,23311.748585358037
759,11622.896737209281
760,3802.852087634268
761,3273.9816644885595
762,24194.09071098934
763,8485.302465736026
764,20320.988439334084
765,17493.517885128018
766,18603.213484422173
767,32601.635034316427
768,20722.754290654073
769,19955.511558497416
770,13572.240135925236
771,16721.310730095647
772,5346.964766182691
773,22605.883531555257
774,9745.729387512263
775,27736.937870471145
776,6017.953317379479
777,15816.151319754292
778,29825.353021103998
779,33263.67399343685
780,30067.377949568465
781,13143.86998983618
782,27947.512664090817
783,16309.426830552946
784,12636.567089818469
785,9671.734557321906
786,12166.83596844698
787,18157.299896894616
788,27302.757706774224
789,15321.702741186273
790,260.60297757069384
791,26496.81583932843
792,39958.83151300946
793,15769.657079807987
794,10804.733928931257
795,8751.929882161527
796,10531.362775501679
797,8620.845104541138
798,18369.154485208383
799,17596.00537395022
800,14930.647114377585
801,22831.12240071674
802,10746.840760645893
803,5467.224824967181
804,26897.411628787966
805,3571.4506100921535
806,13493.486456567147
807,10414.796780277942
808,6644.702548256282
809,7602.840811620736
810,12143.567150625768
811,15324.46122134266
812,7763.017323571077
813,25142.046808751547
814,26213.715667729462
815,10907.216010122589
816,13083.579195269858
817,5382.796713139751
818,20951.903655891376
819,1152.017543162361
820,23670.375506871547
821,9712.61419518431
822,33109.61867966687
823,31737.83844479133
824,15318.199094989503
825,11233.800095817081
826,11411.144194187475
827,1435.7622783763727
828,30593.58816357793
829,24115.638201367867
830,19617.242953573965
831,13957.588743765817
832,11613.299892588893
833,18725.127266002113
834,12850.904091601116
835,9654.897164589887
836,21662.429035110217
837,12932.35102163264
838,37535.0665513653
839,11811.237751817036
840,19853.92695998044
841,1795.105988697027
842,2561.2467676741217
843,19686.00974956487
844,8192.033025113364
845,23089.98130268639
846,27951.88391179043
847,8808.801439580202
848,37010.056846406835
849,9904.123979272328
850,8647.372174907492
851,6915.367657630784
852,1947.4998531024867
853,21650.41312275897
854,1550.0179584760863
855,18664.774781112195
856,5232.784044862754
857,9522.568844585403
858,22617.358087905857
859,16998.674377940657
860,5390.376570845832
861,13320.623973371374
862,8622.959034515588
863,7007.272597006854
864,19817.558240925897
865,27425.630251736453
866,13733.455972214586
867,25008.517956152362
868,8175.351456830258
869,33051.58348855994
870,8992.498504127132
871,19270.195172754706
872,14662.768274273325
873,20604.90652737197
874,20630.562679559516
875,9563.023729201424
876,18637.78833180338
877,6758.01363455699
878,4293.7668732981765
879,13897.380980038532
880,9143.532252577195
881,15559.848132099418
882,2015.1711951214184
883,3503.5000388299595
884,14783.713436124026
885,15987.664601545543
886,6004.050974446247
887,6143.510133850001
888,15465.031789350845
889,9150.267438859351
890,20436.52169866171
891,12906.679649895355
892,21323.439332765844
893,18737.604939038552
894,10363.1955630327
895,7974.051285545996
896,136.40665429738874
897,20648.595543435997
898,15990.007360861748
899,2945.0467124808238
900,16855.93418891354
901,21409.189952806824
902,239.62592278675766
903,5969.342597802881
904,786.0495186991502
905,5089.1009319181685
906,15498.605670087261
907,20003.07192693745
908,21738.9408080087
909,9899.409145404084
910,9752.044751380301
911,22484.0588812543
912,176.98429112397207
913,24856.268884949975
914,12807.969081904077
915,13058.970240737639
916,18375.843719662367
917,39016.0879961591
918,28392.355123081565
919,17083.574714031998
920,13081.833810793141
921,26808.09873180362
922,15204.548896326916
923,28070.87208703607
924,16265.336261222481
925,1185.6583349125376
926,17936.563523928693
927,13218.989833629774
928,4873.329361364531
929,8123.595447269882
930,21371.06379120028
931,20460.62654278499
932,15333.579723563536
933,30834.4685366821
934,11369.158519004206
935,15368.268699775363
936,21512.808175557144
937,20592.038513112264
938,2341.6526065847647
939,4581.567985572281
940,14510.878929484994
941,16555.240112586926
942,5547.373373942473
943,10026.191744543707
944,9400.00988709034
945,11037.397440700093
946,19278.799199440386
947,5964.102252839211
948,19846.579605571875
949,6740.831128214593
950,458.9398605091628
951,16964.216344146047
952,24730.04800271229
953,5794.583652122554
954,19825.096760141187
955,32555.453078056886
956,15639.442023449
957,39380.053912907606
958,15050.67837757731
959,24110.52653141859
960,11819.70028424872
961,22288.697353164207
962,11483.116838718459
963,25833.817608830483
964,18356.167699031063
965,2865.0855295441215
966,30084.123445243044
967,15073.589455580423
968,9280.77422179113
969,12811.380756350785
970,17306.873961044137
971,19243.7124926194
972,22617.21531476217
973,25416.842443778187
974,4240.149743161246
975,9206.124814080451
976,7633.449766141831
977,11752.352209478086
978,14045.286702601898
979,13906.108431349598
980,18129.59937736707
981,3013.704775320837
982,9986.51204017138
983,1786.599109347184
984,5491.641488304498
985,3075.210298745864
986,19838.250473940625
987,1977.4177238242264
988,24297.789756351303
989,1218.126549241255
990,12065.046773674776
991,7248.8136083133995
992,12588.778030025162
993,7348.072006495931
994,15198.748653536975
995,19326.100031429247
996,17768.135658403087
997,11066.379914949792
998,9103.42423341878
999,14650.455870403872
1000,9495.140899381007
1001,21048.940282985877
1002,16721.972223618115
1003,2699.8915372321844
1004,6495.763647009688
1005,17633.25503442284
1006,7610.398166808879
1007,2540.685039128077
1008,15868.671238885516
1009,8332.735485162624
1010,25912.0121855973
1011,13337.023147392742
1012,12068.626842534839
1013,8643.232886646292
1014,5363.6125093159735
1015,13084.210205316578
1016,15457.804789766737
1017,14517.511613115426
1018,27421.472676609934
1019,14370.16593421836
1020,24729.408380754063
1021,12032.946384749113
1022,7890.875314390928
1023,10086.432641829233
1024,15836.30728299681
1025,1746.8242356478695
1026,14524.549597777135
1027,4329.498361825372
1028,9919.477606359851
1029,3007.179514661748
1030,13132.579335254457
1031,8801.954162763945
1032,13961.847746939444
1033,8126.861586084696
1034,10114.689828262828
1035,31782.00877565724
1036,3645.2001318669973
1037,15122.687979606357
1038,21247.589136394257
1039,12928.30914540818
1040,12190.097641822733
1041,238.11733464684585
1042,26966.102674109003
1043,31731.752849688008
1044,36751.27007875551
1045,4916.148876972387
1046,9421.458050331716
1047,23365.183658054448
1048,2419.9813204551774
1049,13644.532375596415
1050,3677.2940445639833
1051,19130.523523042553
1052,1322.5363293574683
1053,21821.496164151533
1054,8505.980223783696
1055,17519.02641649923
1056,21999.096307478252
1057,18717.818205340314
1058,9725.13876945362
1059,28817.57893359094
1060,13466.635466031588
1061,22694.801633498122
1062,22341.558197106424
1063,26169.033675600807
1064,34555.042737133
1065,797.7934970107599
1066,25307.565301047514
1067,27794.571001090946
1068,801.7036837710511
1069,32806.551908010224
1070,9340.539725780302
1071,10206.12024198864
1072,26598.164303187492
1073,8432.57203053342
1074,28983.0297589763
1075,24485.13231687832
1076,924.6623162213
1077,8661.741817076188
1078,30873.005171881334
1079,17560.499263439688
1080,9306.421338279124
1081,23961.404816286078
1082,13040.142851011175
1083,3033.9552056303455
1084,28343.295631655215
1085,19020.141282395354
1086,898.9999209728248
1087,22994.809971152226
1088,8138.230035357577
1089,11087.165507228568
1090,16605.961258950483
1091,22032.763486554122
1092,21862.53360740984
1093,19080.467313408804
1094,9099.144352531432
1095,17744.02692218716
1096,16230.036770166018
1097,30726.866730661197
1098,19954.229395390877
1099,680.6699294001901
1100,11989.62080402171
1101,31704.07145867253
1102,25057.06128729406
1103,1808.4089116845462
1104,20771.69014673214
1105,35061.21511854956
1106,18869.794628002892
1107,13643.061081285818
1108,26171.431090862345
1109,7551.955957441133
1110,15868.684612996789
1111,21555.00676727263
1112,18919.787756751382
1113,2179.502218467387
1114,8604.343895353619
1115,19606.39395881864
1116,27860.936247851267
1117,7871.6275506864395
1118,29965.142520161826
1119,2754.8260487525295
1120,745.4059692966257
1121,29718.518212182327
1122,19946.866756618747
1123,19792.87102051836
1124,12066.891590021147
1125,23060.490387208458
1126,8553.247934813153
1127,23010.31125966253
1128,24079.231954145056
1129,32174.78508790048
1130,10179.972711027836
1131,29324.69019726065
1132,29436.745665082824
1133,610.7227770750869
1134,10788.202654089
1135,16524.050916911707
1136,22968.905509290653
1137,25040.246370517605
1138,40923.44613073372
1139,14405.942404714751
1140,16091.761707025988
1141,20635.216751680004
1142,19209.974773522255
1143,30724.79514757968
1144,23737.592989593286
1145,3633.70751788877
1146,17387.45200104772
1147,32443.188911893012
1148,7300.0805379536105
1149,22278.608001895554
1150,22617.924155363442
1151,12166.38569295734
1152,26953.282236629828
1153,3784.9252634297372
1154,16791.32046123915
1155,7281.289960632088
1156,13012.349999279306
1157,8011.340742116228
1158,11039.079336387516
1159,8935.138062278813
1160,10712.861210038269
1161,2640.2285362377115
1162,20148.502856237905
1163,26782.08158870713
1164,5857.794912741978
1165,18896.05331694689
1166,10464.565867262816
1167,13026.366547236536
1168,25314.07855709842
1169,18760.04035076678
1170,1210.5871234395636
1171,1064.6508554685424
1172,14090.682584255233
1173,18668.963486462093
1174,26099.650964484055
1175,9635.902647348106
1176,12573.828817501071
1177,12464.903170887934
1178,8622.935691413375
1179,6762.497905177563
1180,29271.76323148977
1181,6976.383785908994
1182,10639.06756359871
1183,21213.320022049724
1184,14262.518743884539
1185,20590.51195575412
1186,26455.882912707882
1187,19137.218702450627
1188,14219.059681564282
1189,6492.762294639002
1190,30690.927017275993
1191,4831.953980494633
1192,7887.620292649236
1193,8350.9044731002
1194,2585.8688087091105
1195,9267.848278686417
1196,8191.301997580732
1197,249.27898158904463
1198,3841.684607238498
1199,10566.391782034465
1200,13108.71915900572
1201,27127.15709025796
1202,20152.98671411466
1203,24020.273782175253
1204,12318.1231029364
1205,19797.933335658807
1206,2374.6885875246535
1207,14885.476125418872
1208,7187.748595083538
1209,22613.01151846714
1210,12642.530656155617
1211,17844.62154910952
1212,27871.184238478418
1213,22213.863650824627
1214,4487.749742310205
1215,8492.895709941029
1216,13624.345598113116
1217,3447.076564238192
1218,11067.952884466962
1219,3122.7719084337186
1220,16578.549114768335
1221,16735.83330250008
1222,35032.425422362954
1223,24423.1473852844
1224,23827.835180725004
1225,26525.67012158378
1226,14394.48431609544
1227,24738.148136394546
1228,926.0463514452949
1229,15310.70850104281
1230,17936.33184573943
1231,6327.02178198115
1232,6780.360244812247
1233,27944.425136553604
1234,11527.816858393024
1235,25691.09612261135
1236,5425.211639422643
1237,34869.44502284058
1238,37056.370646027775
1239,14567.878441714178
1240,13985.915712244461
1241,10073.366573006482
1242,15730.287544300858
1243,10774.937980003186
1244,12759.528856418832
1245,33728.970512503874
1246,35135.66502223966
1247,4683.29761267596
1248,22648.49707591618
1249,8215.00572730185
1250,3449.6707808059164
1251,6106.1682900677515
1252,25251.15127678354
1253,10326.197730975555
1254,17756.40221661608
1255,31422.930135426697
1256,8887.72408727901
1257,18683.129418097902
1258,4998.128752731071
1259,931.2969351786342
1260,21366.301068951907
1261,9965.191634192037
1262,3523.9812637056584
1263,10024.952749440512
1264,22669.65505964351
1265,29968.51035846053
1266,10423.191991181491
1267,19995.018838557244
1268,1361.4731728664756
1269,28752.199795312274
1270,19288.10948524908
1271,9049.844710390316
1272,9599.05892657875
1273,10388.188206143197
1274,7768.006260820312
1275,12692.114846075285
1276,22883.461746517656
1277,30923.26833538551
1278,14122.443891264062
1279,24855.187894474253
1280,11746.0732958
1281,20882.631156466257
1282,12564.860271568601
1283,31288.54418937349
1284,25337.105943505037
1285,13875.882271837883
1286,18237.335956909483
1287,23433.63198779674
1288,1732.1569424501358
1289,26432.85470101424
1290,22486.509914226837
1291,25271.47638463967
1292,19558.47221843744
1293,19226.169150188543
1294,6173.549825449783
1295,16971.46955642269
1296,14955.1783668001
1297,23989.130494938603
1298,4969.671761164589
1299,1704.8430792678846
1300,16942.27874716316
1301,22134.49913798343
1302,12765.440495833096
1303,19094.97050288625
1304,9866.726668145977
1305,1782.625967170523
1306,1947.7188247107988
1307,2499.6076298088483
1308,6860.982402334521
1309,14218.764562225744
1310,15930.605751152652
1311,13165.538050723724
1312,25926.035412249257
1313,25287.376454417197
1314,10096.409977513575
1315,19908.340017528062
1316,10266.493971186932
1317,4452.7326000000485
1318,18954.517529447112
1319,10228.493920938952
1320,17617.89207271402
1321,802.7958185988755
1322,8045.900322606776
1323,2356.422039322648
1324,11537.739303783253
1325,15393.774232890413
1326,4564.5392037976435
1327,8169.505830537174
1328,1769.5267987714542
1329,21294.085982520228
1330,33271.87903872663
1331,12479.96088008445
1332,27459.433463334775
1333,24847.703382799067
1334,29054.817509387
1335,11852.789442456098
1336,12825.074053052125
1337,12297.418575469947
1338,13954.89422224633
1339,6749.044815052606
1340,12857.029059243954
1341,39935.65333284639
1342,9917.297665485685
1343,24310.06982935372
1344,33030.13374229353
1345,25123.67400761506
1346,21728.838464759276
1347,18024.705490038374
1348,12802.189528489242
1349,4503.167712575656
1350,19894.14432838713
1351,20049.46043282692
1352,5529.995897109651
1353,23585.774238130343
1354,16655.600819671487
