,salario
185,35050.79311213813
186,25643.500099363482
187,33866.015754524604
188,14973.122204771116
189,16978.29303308179
190,15992.878102706645
191,20216.380472961653
192,29706.076852660324
193,13776.426862262226
194,21619.016191029616
195,32980.88811955066
196,30398.004885054033
197,9831.78081007896
198,25275.577603613092
199,6564.626540999972
200,25507.58585196917
201,30950.508978694437
202,24102.668848432608
203,32967.547747655524
204,13215.268281939621
205,16718.821694276714
206,24177.37631931215
207,21628.812991478786
208,25856.213783695006
209,32432.588427086353
210,17912.75181119594
211,24271.797447566612
212,11255.09406054416
213,13234.455051931014
214,34236.08498104059
215,26741.291476739683
216,22042.922798249165
217,23541.502247455282
218,43653.540406283224
219,23511.51492123846
220,9137.029395128304
221,15734.606937881692
222,9492.086388189346
223,22821.419035458926
224,1932.5733757383969
225,15507.146254246865
226,33857.316570610004
227,37547.131049080956
228,16835.35392740384
229,18931.673575581925
230,3554.2763756045133
231,38718.95746567588
232,19450.96055644141
233,15465.127827825347
234,26773.657342454095
235,30502.978901902112
236,15158.068884602519
237,20298.154958244668
238,9726.793219875257
239,23576.879184194036
240,16193.074783979127
241,17055.892053251955
242,4085.9569776936005
243,13570.189505035993
244,13204.95818832151
245,12712.704938428724
246,11066.914716838557
247,41650.23006416658
248,37950.54417421759
249,32669.29153074045
250,14062.425765330368
251,4038.299868478247
252,9144.899092111229
253,32767.36570431086
254,7906.894719485443
255,21788.95446814812
256,17556.52084441537
257,23761.856408345884
258,7923.2335279638755
259,19769.96331031349
260,19433.759253020104
261,29665.33998483358
262,20012.433511051357
263,18987.801486820714
264,38025.2989185624
265,29595.35317109368
266,25543.675735397654
267,38944.92678502414
268,27211.13666809858
269,16928.265457853977
270,13801.452125955953
271,26447.28220840818
272,4866.843352410266
273,14339.115481340228
274,24563.194924258085
275,15714.69082669896
276,25141.019060043145
277,19611.584773831266
278,12623.842226561444
279,4222.046341864969
280,25782.7778014451
281,6098.299670457363
282,25663.83477790872
283,9783.355237138325
284,13933.594695671396
285,29296.71519683332
286,10619.522773582743
287,32169.795780101962
288,44086.528181612455
289,25920.184378996244
290,12004.347950420604
291,37944.19864776789
292,31683.473851678416
293,18359.289507346024
294,1844.1152057153995
295,23038.03780452526
296,10674.36158896882
297,5741.639532220446
298,16980.673978000414
299,3428.491011768918
300,655.6987940973122
301,34862.15874002293
302,14847.206951765551
303,38138.41303462333
304,33373.07888577425
305,14893.807065231566
306,10081.496418279547
307,13507.474043185342
308,28958.082680635805
309,1532.6158581285817
310,15126.1520346775
311,10452.694307652175
312,14904.705822709377
313,25432.99479803619
314,5822.978899418189
315,26703.240508196053
316,2450.6147798095117
317,13369.382414469193
318,11424.048730104314
319,28175.392090628626
320,8477.650008023005
321,18080.128969953574
322,2749.514461038605
323,30940.332185373205
324,39660.26878097387
325,23240.74054175571
326,8072.955690289529
327,2943.769776679863
328,21033.245874708744
329,19544.46350645863
330,7995.952410739328
331,24962.098030600588
332,19560.20628702824
333,38438.07213184968
334,9149.263285508072
335,25840.64231837776
336,22661.294381576223
337,713.4700827808192
338,16476.929745867463
339,18680.68202599867
340,23492.062363020683
341,20816.710924090985
342,29904.891594136585
343,17006.265597794452
344,22013.984077148627
345,19356.113701055012
346,19253.140405487447
347,43986.60942324248
348,25620.11565941459
349,8398.757699922366
350,18873.403790841025
351,21581.031309724975
352,20925.039564444134
353,13949.646761127846
354,28818.314142972482
355,24979.47263817885
356,18694.090738881518
357,29441.922601731974
358,25876.563806102055
359,6772.741139266847
360,36137.20191615748
361,5123.734817392924
362,33104.28270144989
363,25807.25308861152
364,50164.357690850054
365,36385.26128915553
366,36208.58282143409
367,1767.0672873088733
368,17072.74539078646
369,20781.50705138714
370,21383.638856623627
371,30501.151855009673
372,4090.089245065341
373,14550.311356214857
374,24836.689168159744
375,5053.1115648506475
376,13171.988309840537
377,27509.473140981736
378,19740.347208978623
379,41584.69794690348
380,18480.910903315627
381,14546.65875352936
382,13719.76720546968
383,30744.893820004618
384,34674.695242440706
385,29974.108718686406
386,16791.317168000718
387,5783.2121092416
388,25145.582003664626
389,17351.72066508976
390,19554.472553143714
391,3094.4210626401145
392,38970.80431033562
393,13353.244235514798
394,21034.815056866108
395,28453.756484987858
396,24093.580326088635
397,10872.316535516973
398,371.60473316015486
399,16681.72288229252
400,20634.695475636
401,727.3589134747417
402,16188.09070104664
403,29522.858635085668
404,20806.26537541972
405,30903.306579331293
406,25154.638140212774
407,2858.1043511960306
408,22814.009503424746
409,20843.636632132402
410,545.4601791183268
411,19029.97879451359
412,22045.59510381833
413,36216.40484331489
414,17732.003289310305
415,9369.096072022447
416,24907.689394167915
417,22485.976928688622
418,28171.75307272977
419,10143.468601040475
420,20690.35299230232
421,25138.725519675598
422,21910.15333391272
423,23241.214686264884
424,7812.386874975382
425,36278.378360407136
426,12924.73955065909
427,8531.186647275039
428,52102.84898107554
429,8438.915331378816
430,37826.318610960625
431,10070.578065492691
432,17896.33872876267
433,22880.624722021697
434,28137.61049963831
435,17536.987707096014
436,25457.631129651047
437,21596.57240545604
438,34369.49282256568
439,18131.037707730517
440,20020.785782667517
441,9612.279319998976
442,24184.793653979286
443,3089.4104572017786
444,26533.073973001716
445,15711.720355217552
446,11354.862810242488
447,27312.79652712193
448,14596.548031146656
449,8282.366974423341
450,25995.809717059987
451,24405.69044855451
452,14314.821350041662
453,16346.156109611558
454,2221.1839700537894
455,25327.161042758336
456,31009.3687787432
457,40909.38586279897
458,21150.58894843792
459,1453.097717607754
460,23029.1163119775
461,12986.87861490679
462,36156.44033551625
463,46539.54636852368
464,17794.27522416685
465,15847.405617773606
466,20958.38817035479
467,28148.334461089136
468,12986.20006605807
469,22831.92287708179
470,8983.737580850428
471,18557.41614512755
472,4115.207195510049
473,24282.343802150168
474,9021.776283704186
475,15925.363002201702
476,10890.211398899486
477,21585.02601835409
478,17344.609570518656
479,18090.77161376049
480,26676.373972227222
481,35083.10365489801
482,26323.58000946241
483,30984.31839835232
484,19531.93604169418
485,31386.113339029725
486,16364.738909422407
487,13143.823976456599
488,8525.28470083531
489,12354.586706697573
490,30398.20129284918
491,13099.679520406668
492,9185.580230131942
493,36503.77263648986
494,6514.755333198256
495,21694.940996968107
496,21508.873459333907
497,12151.075026005128
498,30213.843692997485
499,24978.676441975313
500,6848.323420776282
501,9195.750075210337
502,52190.69485671757
503,28063.909263530477
504,16809.029189989877
505,4413.618693063905
506,26210.720469953558
507,13667.557815952514
508,15625.753345256557
509,20867.677810585592
510,31586.448855186347
511,34386.058658629525
512,50026.283191738425
513,7982.912649860153
514,27230.8568036226
515,3401.531498793247
516,19032.692764274452
517,32398.664376603003
518,23001.830299725414
519,25392.863745372662
520,24804.172379798285
521,32164.24804008015
522,16315.045872185412
523,29255.16425313711
524,7577.196201215074
525,15298.47853723547
526,24305.45881867835
527,25830.970061173226
528,8988.00545643685
529,8269.60480426312
530,47794.65995697447
531,23490.61164855315
532,9096.372407703453
533,23572.849023075625
534,9794.546606229453
535,17281.426978157077
536,10646.048622709011
537,28402.784475350185
538,13788.47356517773
539,29529.898974919233
540,31326.215689741795
541,26039.402152006736
542,35464.85259416986
543,10291.473137993597
544,11271.975232189216
545,15083.231391117522
546,17782.32316867203
547,29757.248312699718
548,26477.802222572373
549,13419.855201318958
550,26086.93022687586
551,31104.4591995894
552,17897.953162093963
553,10229.766775654127
554,15409.959050743344
555,48.06221068564264
556,9081.373249796097
557,17810.684070973024
558,29196.756102266947
559,16369.638004664972
560,18757.553624335993
561,17793.234851621524
562,22865.971990021862
563,18369.11837358659
564,14340.237085260585
565,21908.201892174762
566,24568.346388841033
567,39201.168355605776
568,20769.774995044423
569,29411.195229451638
570,10244.239242852167
571,10217.149345418331
572,20784.728740840652
573,9238.343991165631
574,11501.146241145534
575,10543.878456952605
576,23992.92171961634
577,12389.30284530039
578,15005.99466268285
579,26137.565180881233
580,27822.46999553036
581,11488.042901436173
582,21941.237782028482
583,23744.23827914666
584,26185.663592488378
585,30688.323698701002
586,21296.053949334255
587,12681.79101630579
588,10097.205758832659
589,6145.1901969545015
590,8137.70181103456
591,26290.95781226754
592,20776.431025442795
593,2081.301726088459
594,20091.48525339579
595,21703.754946646135
596,9735.880614440468
597,26974.214109220557
598,26291.470903677422
599,28533.815691127686
600,816.772472804616
601,16479.100680231713
602,14781.853344950094
603,23713.038381843988
604,27294.516352191036
605,9026.030968274656
606,2951.34815806794
607,17249.644462462613
608,16222.536322520824
609,26464.826040116597
610,234.4432526691744
611,8166.794485186412
612,9564.05431344859
613,14294.243019306736
614,20861.27904114537
615,666.9037558068521
616,27014.30395909802
617,10163.187476697789
618,8455.585136900085
619,36274.77649660615
620,26369.985565047384
621,17610.28416481634
622,9316.244520730723
623,1682.923605107415
624,9820.93291285043
625,20428.19972511338
626,12053.847117498368
627,36874.48318635868
628,26085.013783122202
629,18347.115901637488
630,22195.797416219804
631,15322.084674756043
632,27212.92943153937
633,755.0242105174111
634,18328.861189808715
635,16344.562729272242
636,20429.252957366287
637,25223.357598323935
638,21738.219007646207
639,28136.475239020085
640,16273.860472708853
641,11431.228292934453
642,17628.851195179337
643,20285.940697870148
644,16236.660007504035
645,22996.98115447555
646,9669.222564338856
647,31400.210421925316
648,18256.074941350776
649,20628.097175490126
650,19988.48543149857
651,35228.43536496072
652,29135.224679073588
653,27327.54853640483
654,28081.62394423802
655,7984.381552436074
656,17075.45593489761
657,30307.74454622565
658,22569.79282815699
659,14361.562002570623
660,26235.410517019533
661,21017.183634621906
662,15783.519716732988
663,14104.61525851368
664,25599.32440356788
665,24082.845717369506
666,13359.419761005087
667,27256.62051454038
668,23371.351947143918
669,16811.675287802904
670,12481.356753483178
671,24305.272078189955
672,6104.491955083662
673,24377.391619890357
674,6763.825014600243
675,18482.07569296511
676,16884.45648055104
677,30661.148290924863
678,33527.48425066831
679,37032.681592768626
680,26617.827035809816
681,6816.882833597321
682,39435.48777324696
683,3451.8748271362056
684,23566.28674078273
685,17303.626493326767
686,9513.448449869482
687,23872.851166761597
688,4539.885040919704
689,32426.778050794324
690,15442.01380239298
691,42033.929004207894
692,22870.51692398757
693,33095.510665801245
694,47494.684582389804
695,20331.392581948967
696,13158.900843967327
697,24161.976547543185
698,22685.169530311883
699,1210.1622613217696
700,30526.763714160683
701,15446.93585987913
702,29990.276574863783
703,23098.237516224526
704,16628.525084962326
705,31829.67851008846
706,36221.24365575626
707,25662.96023096387
708,39676.953300901674
709,22925.791450293655
710,22746.91112002034
711,19199.714739049785
712,16147.853400266118
713,20339.716579413856
714,17847.938532863147
715,32385.06432408469
716,35027.24021266731
717,23489.54213455816
718,31754.639358857326
719,30904.933040654854
720,6780.869915628984
721,25870.263735838067
722,7290.502136961144
723,8917.041947488915
724,21948.186317622956
725,30340.360544009964
726,26965.45169754653
727,24524.015367742344
728,9841.749226184278
729,607.9914678003515
730,29056.574397319
731,29012.847449692
732,32612.811239977942
733,35872.43786619786
734,21569.874875767593
735,26016.81702703751
736,9528.427024174363
737,35881.61661523665
738,19097.704003264196
739,32360.860564728402
740,8014.662231657601
741,31069.484471716576
742,37250.96230030954
743,6304.71197399475
744,39330.88469744127
745,13995.983065137916
746,37213.48251194142
747,35585.270535846554
748,11361.828232981556
749,18587.674580101182
750,10849.72153121174
751,21788.39671212754
752,22630.684915227517
753,47821.20407259884
754,15642.066769777988
755,11059.23064624387
756,11168.992838660444
757,6153.7166198797095
758,17333.831444194202
759,18066.930108175216
760,19998.679657984863
761,26524.52316702893
762,8977.07354313717
763,26513.536133677182
764,13533.298176055629
765,31857.030646240823
766,24776.82978576002
767,24051.121721901647
768,24596.048463960353
769,17912.173072888283
770,32942.26389483009
771,40956.33658512852
772,33669.683721455636
773,2624.7878314912705
774,27334.03572570825
775,31289.094425849893
776,17102.244237001643
777,24416.17105784372
778,15686.704802400742
779,23729.18779006705
780,17001.459225048
781,28664.954260043003
782,28201.837582095297
783,21892.88524710424
784,17561.257443321178
785,16525.30918928806
786,7537.48189112442
787,6665.797622189139
788,37377.220874792045
789,5025.530890419752
790,22664.87083875848
791,29127.200781602165
792,34840.97234319767
793,18352.771941175957
794,15115.39116222382
795,2005.5529165412008
796,25127.37893687868
797,22903.039009533473
798,13328.339612994081
799,7025.77896330918
800,22353.083715385663
801,13508.392097805656
802,13298.38994189741
803,15250.134916350096
804,26656.940769607405
805,17590.139638684843
806,17858.772823464988
807,7136.880599683569
808,19601.281152548367
809,29247.765250897683
810,15385.19060024191
811,16203.571402652111
812,20190.564483640577
813,22846.4494893674
814,16803.394626727346
815,34760.95931868475
816,10394.07385910898
817,7943.747853662906
818,20007.19723018997
819,14913.540041107039
820,25770.765530187095
821,38745.385483592
822,4382.8648346572445
823,34141.78327757618
824,16215.798557958702
825,2336.3407563593355
826,17029.195815759795
827,34191.44601320177
828,44893.429006701146
829,14915.004064809851
830,7076.787900399884
831,22288.544917816045
832,13212.988782359058
833,28092.65485193677
834,15294.159676620253
835,5974.323666141454
836,21005.61317476316
837,14287.793323292874
838,16265.713075569558
839,14509.731349510384
840,8991.134267653953
841,31003.699643878634
842,24066.5887451114
843,18041.66733511907
844,21451.41889828938
845,15303.368826508928
846,5789.7015258229985
847,21738.35769477583
848,27577.426256253675
849,13981.585346389333
850,7158.980931947377
851,8509.777176064652
852,27173.16650297273
853,34416.39116949668
854,3109.9309617882973
855,3461.1697629030314
856,8858.284439188768
857,30235.612886319774
858,21808.243869571987
859,36527.325053935965
860,20446.08557964685
861,4614.569389357486
862,16718.030432358933
863,29082.926887217953
864,15882.178050698742
865,18633.88976719957
866,29151.214922407322
867,23284.229196021737
868,11668.630960409108
869,10326.03363501028
870,29272.231023031898
871,12329.399822186511
872,24532.751657829544
873,14767.121304907232
874,39748.01130523764
875,29319.032645335617
876,4277.913454388377
877,20818.9730949103
878,18560.256810320916
879,11877.83224812101
880,33161.33442655275
881,25426.159735412602
882,12401.438493276866
883,25912.60726888742
884,11886.669687825988
885,11128.781886645744
886,11524.401598387272
887,34003.790602376626
888,28947.831840280436
889,20765.919938842617
890,21577.07840804082
891,21781.81260536584
892,22345.265522580168
893,19385.84151419314
894,15908.147305329869
895,14307.064196019513
896,5560.942432430818
897,8833.061716918284
898,4356.876858633355
899,9495.617542388776
900,70.29387390520787
901,21733.182599701355
902,23177.828810871855
903,35128.78736040213
904,2122.2820863546294
905,20746.611041131742
906,39161.98947149812
907,18030.313643847545
908,34826.46713414832
909,18833.669997904544
910,18398.87110374299
911,958.8349990842398
912,37297.23943716997
913,18936.998464265176
914,15005.022633981345
915,12248.64107750522
916,31804.87089497022
917,11269.966856262121
918,10232.51560713091
919,20974.168914490285
920,23405.264695225775
921,22650.600578996462
922,15959.12566651311
923,10540.676616397377
924,27473.625082664297
925,9564.643798837376
926,5569.234992643884
927,22828.81877413067
928,14340.934678130692
929,1334.1872290475221
930,33419.00825244894
931,14133.670507228342
932,30201.326179566204
933,12610.540238391204
934,25738.71347774282
935,13071.327654821416
936,9261.570800952606
937,20026.41970874773
938,3047.639656160274
939,20507.43559376664
940,18177.761094535017
941,12562.041655481571
942,26719.686667703478
943,27315.060752867656
944,25228.046687781563
945,24650.213133837984
946,15782.141623861306
947,17751.647453800277
948,16711.532034764146
949,15231.575056439448
950,20275.096437271764
951,23236.70450146383
952,34692.00412778514
953,5829.958767736047
954,13411.774330477641
955,13757.269326958725
956,18199.612657555786
957,22590.5825553675
958,17059.782672534395
959,11984.46894536697
960,17635.984876684393
961,19074.82633713706
962,16866.90478374256
963,16039.47602396003
964,34176.879481311815
965,11523.56312254226
966,11338.540308787686
967,18775.972060452823
968,31659.3953632255
969,23064.72396113663
970,46956.03481748348
971,28026.206172910956
972,34908.606546825205
973,8575.722199414337
974,17676.115811937176
975,23353.75411067982
976,33278.52432103262
977,19096.284990378343
978,21554.460875204393
979,23990.105515770956
980,21646.379933034703
981,13769.599507329718
982,13438.761764863153
983,19790.30842716241
984,17744.43644700478
985,17302.124437245595
986,9462.798598669875
987,14567.321398927586
988,29329.665872180227
989,18277.880604929986
990,29789.896355468103
991,7272.267861882789
992,39781.11021061229
993,15081.506781440552
994,7101.527761920755
995,18907.62586790308
996,16044.065567629174
997,22331.57095622538
998,36152.42331424508
999,32278.972865710683
1000,24539.31600952428
1001,21332.177987851108
1002,7737.949987419119
1003,7731.2972116264245
1004,14814.363187696712
1005,25930.27473497265
1006,36062.0321031529
1007,7842.4916908336745
1008,14211.098666817968
1009,15664.062705293538
1010,13659.401951932647
1011,29003.647656542787
1012,19218.83230087106
1013,28042.23847658538
1014,30054.735102650135
1015,21828.066555216523
1016,16996.09957948321
1017,32059.92409672237
1018,18367.48489312853
1019,21240.108656660457
1020,33544.58865346723
1021,19204.947789998292
1022,20086.119313070132
1023,19574.871987166138
1024,33397.700266441476
1025,37064.79866389642
1026,24477.59936709611
1027,7877.338719330075
1028,16434.96989333847
1029,14565.552275520145
1030,19545.97868104863
1031,28790.14060915148
1032,27101.696892458254
1033,37187.856989745735
1034,37149.02489010816
1035,8240.661684291937
1036,15193.887684437557
1037,24300.899394309043
1038,16713.448754252695
1039,24386.68271129855
1040,26149.832416880592
1041,33577.95373342288
1042,4826.293406282823
1043,13376.493503840125
1044,17220.855623964715
1045,46482.506420389414
1046,31825.315334951832
1047,16609.52934332437
1048,13486.508192114763
1049,14128.38853527287
1050,16547.489361854598
1051,20579.86206687542
1052,18512.962593333774
1053,22810.21118583036
1054,15457.985795265999
1055,10148.127837561642
1056,32373.703260505223
1057,18377.99150159822
1058,31743.7876611822
1059,27022.953585576834
1060,18097.051963716367
1061,35801.01361754938
1062,37464.555091170056
1063,12790.559445842417
1064,9829.52643076772
1065,17238.625339525108
1066,4872.451867852469
1067,18002.217076661
1068,24823.06258571999
1069,17063.556154238482
1070,27452.430219339712
1071,18720.24919880246
1072,33679.143319874056
1073,20485.372885971265
1074,14231.701179585287
1075,15208.120031240782
1076,31984.911247794353
1077,29021.785883933553
1078,19051.90181130714
1079,12839.748023344695
1080,14757.408507098502
1081,19778.966002741316
1082,8609.660240802483
1083,20674.608486495068
1084,23479.65797608947
1085,32898.07508525325
1086,25085.871901772727
1087,13894.660640309185
1088,27942.256310125915
1089,31405.491726431585
1090,26001.03757111837
1091,17701.325719053853
1092,17840.849276190544
1093,10877.181258446659
1094,26601.96518798795
1095,15085.986911869952
1096,23943.374122441335
1097,17518.658454193028
1098,42962.687703535004
1099,13842.46565094265
1100,26326.974351296136
1101,11409.61562682141
1102,14562.218976729962
1103,15285.667372696507
1104,8293.095793334525
1105,23939.91157482926
1106,10133.698137197869
1107,11117.083647605017
1108,9303.962971425659
1109,11256.758394800096
1110,27431.190233504793
1111,26462.007322967613
1112,5042.237199713789
1113,11844.588503571715
1114,26777.92540334918
1115,32761.636885777843
1116,20659.68137138901
1117,20711.478518755463
1118,11963.497045950353
1119,15545.466166599435
1120,27665.93978672898
1121,4342.6776685338245
1122,10491.327746692741
1123,10574.777472860487
1124,19215.023005848616
1125,24161.38612554706
1126,18463.13557804799
1127,22963.95147052118
1128,20946.890265131853
1129,8849.40340266448
1130,34519.388845581205
1131,8340.226476895445
1132,16952.434158963108
1133,22372.10131537422
1134,37833.783676438616
1135,36991.6666872747
1136,23718.628128538796
1137,29432.83448639595
1138,23123.335491663922
1139,11153.142157051921
1140,24683.03999791077
1141,14452.698429333386
1142,28936.956929813103
1143,25912.684342733213
1144,13948.277846534382
1145,2841.220602729398
1146,13266.28112139861
1147,29056.298058430613
1148,12598.38289744473
1149,10040.811795533758
1150,17261.71857196103
1151,13237.62705553071
1152,24833.856746327674
1153,1835.2474235390582
1154,30888.478496272728
1155,7396.742383472547
1156,24885.314424852564
1157,35789.731731508815
1158,22130.593949981627
1159,13139.161912584463
1160,17096.53932357661
1161,33293.420806795424
1162,12516.785698807376
1163,22830.262439231523
1164,8755.490673945504
1165,42923.80611269108
1166,18865.13911680666
1167,7065.127004427632
1168,15026.004131253481
1169,18033.08910439446
1170,7868.7010919471195
1171,34809.89040078422
1172,26200.894957043347
1173,26410.197819885463
1174,25054.33449790499
1175,22644.539101128932
1176,7371.632747218515
1177,21677.636113983794
1178,29824.28063007915
1179,27622.558875278148
1180,12841.939317958451
1181,18544.314159274945
1182,15841.580244274754
1183,7705.733955549627
1184,17561.44148803337
1185,21630.168285309817
1186,21166.732629075523
1187,15761.620389400163
1188,8372.13995411153
1189,21628.229459139282
1190,21793.333119602536
1191,4821.9957399030645
1192,42820.36673955021
1193,30366.410587767732
1194,21683.505000580593
1195,24324.500451260075
1196,5153.87090203753
1197,3395.2664869123037
1198,31314.72261447164
1199,23217.6853840763
1200,37990.87263361711
1201,15103.536814908786
1202,16059.914334206005
1203,22281.547045984837
1204,23182.258960886178
1205,27263.692817568084
1206,27478.973155283675
1207,18847.936923736615
1208,31224.372726652444
1209,30222.28315954306
1210,15425.648032956313
1211,15594.0409000127
1212,30627.66591064934
1213,30287.41277119576
1214,26658.665221997624
1215,28399.86045406657
1216,27444.982301251595
1217,9522.728541258895
1218,30663.518092292994
1219,14627.791405394697
1220,5125.4194370064215
1221,19502.801210562076
1222,16481.571497645855
1223,18773.8706590944
1224,18858.628707588865
1225,14885.1625320094
1226,25374.175606273064
1227,24278.321774665674
1228,10044.007754394841
1229,23179.39070162199
1230,1960.337787165343
1231,15305.85245908912
1232,29890.68941773125
1233,19200.14815935201
1234,17981.57569040747
1235,5633.2789532730385
1236,40086.16483245565
1237,31614.820046139856
1238,26005.86226786835
1239,22810.55982426196
1240,13308.693501744418
1241,21160.07688034315
1242,21922.770571681027
1243,18573.720036473278
1244,21226.1184325329
1245,13011.423622031447
1246,19838.378345945133
1247,7951.062334119035
1248,26641.947439456566
1249,37309.78601015662
1250,39432.70575366287
1251,18568.076788114086
1252,12905.036253183194
1253,15697.663155622071
1254,33763.01438038409
1255,16974.463418876374
1256,20399.880511222014
1257,23110.85756671425
1258,20752.936718020497
1259,33374.06833289939
1260,38392.764764259555
1261,5313.52917952303
1262,32979.93638208511
1263,9341.21948924957
1264,16988.597146746903
1265,1359.1943226580115
1266,13989.366662717961
1267,10731.97074147888
1268,15234.554957563138
1269,14490.66404263091
1270,15276.97847489149
1271,19155.26878441775
1272,22473.742816981186
1273,31842.15857311815
1274,10513.366260754954
1275,10860.46823508477
1276,21677.40566200559
1277,5286.857180238054
1278,5648.990038230002
1279,14738.285383304537
1280,27461.004463141766
1281,7461.0845926813545
1282,23923.030136189755
1283,32985.048648350414
1284,12100.558156940893
1285,32850.600745643824
1286,19833.04081573068
1287,15046.194201481914
1288,23707.249900373507
1289,22917.42155748025
1290,1015.2343888969917
1291,13301.911156552424
1292,22241.308259941434
1293,11617.673886049939
1294,31972.402426814337
1295,23605.862742227084
1296,27006.488619603286
1297,34596.330800766984
1298,22075.14887427606
1299,10369.591129401206
1300,17197.104090641824
1301,34614.97686468925
1302,14681.376393234596
1303,21221.373242878515
1304,26294.12098076027
1305,22224.282923887957
1306,22870.663121743302
1307,14232.72611371983
1308,39153.072508021694
1309,18531.890915804215
1310,9384.917793404156
1311,16087.405831181355
1312,24838.33907488475
1313,28542.272516444318
1314,10850.211005515426
1315,20051.82519856384
1316,20207.19433274397
1317,22829.08074563989
1318,30217.179723796613
1319,8774.294109545566
1320,24383.167840121627
1321,20959.32795278908
1322,4292.418572534385
1323,33162.558281160185
1324,26217.96627918964
1325,29159.660130896882
1326,24466.58625741322
1327,22219.92519115915
1328,28688.087261912588
1329,22474.066262608558
1330,11687.404617812808
1331,26036.825607571955
1332,6354.800572395005
1333,24263.218373135187
1334,28103.490579717723
1335,9933.641517218857
1336,12619.368485841816
1337,21808.955102483582
1338,25258.85551971279
1339,23901.68380233447
1340,42540.3565696268
1341,16695.789274278457
1342,27737.419242221604
1343,26340.410612683805
1344,29697.66337463584
1345,20520.298468725658
1346,13646.745655517974
1347,18027.771542329338
1348,32499.96057520787
1349,6963.262964703617
1350,23043.78739289768
1351,25889.282636232652
1352,19447.54533946908
1353,22243.87336755075
1354,11854.121149275157
1355,29631.704806660433
1356,27174.263782558497
1357,21991.67828959144
1358,16386.616257102807
