,salario
120,33328.46905118773
121,51270.50207919553
122,40197.14308405033
123,40801.247710238196
124,20643.249427292183
125,46432.266653669314
126,36875.93126507608
127,43111.678160585056
128,31276.656037899775
129,36908.34196326433
130,34153.46142051713
131,36114.524386751495
132,34345.164568523796
133,45291.92973591077
134,43122.06683475665
135,43212.75751822454
136,36418.4420723463
137,45946.797162917755
138,31718.956597483302
139,36831.85011183402
140,43078.067436468285
141,41283.25611493914
142,52502.78900695649
143,29495.27215224639
144,55871.98883164855
145,34278.93033004205
146,38854.42750580267
147,26060.114777490555
148,32068.296926171424
149,62538.31743016399
150,49709.06205373937
151,54247.94379210216
152,53813.992548515
153,38113.1457537072
154,22350.46841992201
155,37373.946685472554
156,31573.56228250095
157,44361.24701716679
158,48584.25533311115
159,33451.43551056529
160,35005.699761331605
161,49337.60786932532
162,31882.019700914796
163,42687.23897199723
164,36717.21801344873
165,53596.194169101436
166,49847.17752871185
167,43528.07648030869
168,55163.564117336355
169,46772.72018957275
170,40747.53403323639
171,50339.93484114116
172,43252.99079578507
173,31603.24090804556
174,37376.48274395656
175,31319.606699532447
176,37170.77327639348
177,55843.56132947441
178,49619.17124105864
179,37845.17920017181
180,38014.8004020536
181,34800.265865725196
182,46774.03906367373
183,44403.30071331881
184,17742.16420221755
185,46400.184134646566
186,32485.068597791826
187,29141.362645260917
188,25985.3932980714
189,65288.604721920834
190,32972.51315700798
191,35328.597009706486
192,26582.782159641058
193,37493.276467526826
194,45975.777694641394
195,46040.80843090465
196,22721.776569648795
197,61857.41453010457
198,38252.142948959176
199,27436.929849951397
200,35896.30315279737
201,47185.29765332585
202,34461.88048990933
203,47227.310422946306
204,26542.376682433776
205,48150.20066012843
206,55693.79582049447
207,37482.563010526916
208,51211.52389324834
209,18538.330888318716
210,38628.361652016596
211,59397.839367165536
212,53695.684909990116
213,45716.94206247446
214,28893.274910322063
215,56358.89308777009
216,19016.902147864468
217,27292.005600430704
218,45962.378234824326
219,36750.844070294115
220,43986.17604141821
221,59277.83036985557
222,50645.94438721893
223,38259.33704795855
224,39824.031686204165
225,28109.060538594884
226,30373.352659800672
227,43521.18857443811
228,48406.51918849155
229,44753.751786746856
230,31492.04174811016
231,25921.5295539269
232,26741.792419524616
233,42892.20808734772
234,38175.24376485614
235,49033.0660548302
236,32837.19102150113
237,37914.252689473484
238,44973.65148905617
239,55662.36026581226
240,36077.11573150182
241,50632.03140071187
242,39261.523983404964
243,32165.555293829908
244,55845.66223817819
245,32451.91242552614
246,20380.316204203897
247,37883.39951923911
248,48691.594521843035
249,38274.755621705975
250,44136.04452944528
251,22610.46690183071
252,48843.692745975124
253,53939.92737671703
254,30006.82978545964
255,33698.66264977237
256,31089.34213318431
257,14837.140887227953
258,43377.897055229274
259,35948.70166137255
260,37720.6806836729
261,32347.205200207354
262,31929.877842021408
263,50140.15082432181
264,44674.38209659223
265,40041.84954252699
266,50370.65920290229
267,57193.83135784346
268,43997.61079886487
269,40332.26676138651
270,39852.813061048764
271,48030.048764065614
272,51976.583728712285
273,54112.70441629771
274,35094.88499873184
275,33268.03310489291
276,29064.268406617528
277,21492.94417634387
278,33413.03484048185
279,35992.755325032726
280,36114.12856303058
281,20287.920050312383
282,60295.68779569403
283,49055.4159929863
284,40904.07333027626
285,36557.504020321714
286,38363.432935410165
287,39380.534132357476
288,33700.952300574885
289,43163.52047974097
290,42248.57215396873
291,29980.149130840084
292,36824.05349735057
293,47987.73496348832
294,61730.75457414794
295,47920.310962591095
296,15236.036220645798
297,46546.597050437835
298,32627.441845681285
299,47604.133880333204
300,46522.38866524873
301,40803.95151553725
302,42099.78706344984
303,28339.138051823265
304,44966.44082803662
305,32294.988159704324
306,30311.34542827519
307,51486.81053479873
308,28659.44137357398
309,38782.10477870275
310,43621.22687337432
311,45927.52788074
312,46555.49253537055
313,55192.96360181662
314,40604.68898291286
315,39230.61875969475
316,40366.62666499848
317,43459.95537171164
318,44864.486435175706
319,50791.91690827417
320,40029.140196351545
321,48687.66296519563
322,39335.78574942972
323,31258.82360943839
324,61785.92911617008
325,28986.46380680016
326,30281.277056090297
327,29280.860834590116
328,42738.473542839536
329,45882.19519040855
330,40065.71026128773
331,50633.843905213114
332,40669.71195206967
333,51191.90867145643
334,40401.33452065487
335,38567.33562854006
336,58648.584567355276
337,46457.689507035415
338,28499.10926243353
339,19822.841155374448
340,52858.37056511491
341,49676.10513481172
342,38394.96680945073
343,41953.386473605766
344,39529.01216495026
345,49928.730821390214
346,60519.70277158612
347,37391.64563247842
348,45493.08508649854
349,38831.80096006404
350,56455.515252240046
351,28319.072882620567
352,39272.553286565875
353,37143.8568759535
354,36995.38194452054
355,48970.69955735025
356,35354.68147069403
357,38063.94304168425
358,44438.01847279198
359,52191.3561747367
360,35479.94817872969
361,35850.12357537345
362,54177.150014165694
363,49533.26803293848
364,51414.39911315486
365,32967.0550978188
366,38522.30537672447
367,43417.95801154137
368,49489.335764504045
369,43089.4828155266
370,39495.74379539111
371,48175.29188570705
372,29914.924872794087
373,27769.00330409652
374,25604.003980355752
375,40510.20797685083
376,31635.079017389326
377,33901.958284362045
378,41288.40964243727
379,26817.160044750068
380,29120.032580729505
381,35022.066118578216
382,40926.02331487792
383,30630.668603536156
384,50907.42739675553
385,50054.78472626977
386,31463.209204986713
387,52338.88058429922
388,50109.8415382651
389,29166.80895959695
390,52558.720447099986
391,53723.57974350018
392,40330.67242485965
393,38068.34955574837
394,41549.270400584894
395,20382.329504581056
396,28334.25845848581
397,61448.72455003345
398,34970.279626419
399,50331.88549791477
400,44407.96566569514
401,34310.939249502226
402,36455.63017282126
403,26815.28501257133
404,37721.298517343
405,32454.230415341975
406,38600.98350186236
407,24701.937123065567
408,34683.66317279899
409,49911.94933651347
410,18430.454832865074
411,51927.61723781002
412,39261.76678042398
413,41666.82033265963
414,53627.253088663696
415,27829.94680377825
416,33268.346673744236
417,41224.05875894354
418,47724.28150127886
419,46449.12324359325
420,49782.08322270128
421,51895.18333977344
422,39589.05360384106
423,55189.592723051246
424,49968.92832954209
425,45285.03422828793
426,52017.28616823013
427,34710.402645867944
428,38603.334230802146
429,49835.75681661248
430,31840.353802765676
431,47998.55283918229
432,41543.80151337064
433,22123.28419624146
434,23668.170772663056
435,36328.148179248914
436,37857.44257636532
437,40383.41957463109
438,46184.99178447861
439,35853.67882565512
440,21683.72547660171
441,45995.144964266794
442,51045.51538340521
443,44598.8787167919
444,28805.17875302511
445,26959.171106360616
446,39846.20720961837
447,38430.21605163158
448,12904.257528785693
449,33797.641463562
450,30137.80075649708
451,39791.983038607315
452,36522.763820245
453,44091.06384709812
454,54276.77420054759
455,50549.15762347743
456,36914.39359479252
457,32829.295449803685
458,15488.374512773837
459,47920.20682889546
460,29780.242658964435
461,23606.671642466987
462,42004.381660365754
463,51534.381125965556
464,27757.105381556627
465,49358.003148857395
466,34925.30562424069
467,48988.709714108256
468,42106.031011994
469,46056.23190041879
470,39169.616446851716
471,33834.37026437665
472,61956.0535021846
473,42266.55266602721
474,41615.369276039266
475,38951.82611515914
476,51834.16784241935
477,39635.588707652925
478,36262.63874924402
479,61645.45274074374
480,36077.86638502475
481,27996.915628658026
482,24905.423070913293
483,41569.14102458616
484,40887.03313082954
485,26284.877142739613
486,36117.71121662414
487,47663.56572245648
488,42750.52460488056
489,55222.459094326245
490,43643.00102862712
491,34647.30745616355
492,35082.281903578274
493,42629.67746979595
494,43837.867259607956
495,33249.16082064297
496,28480.016119535976
497,32759.406256836108
498,44863.46960012319
499,14725.431806121287
500,26958.77066329025
501,25106.250627161622
502,37866.04015548381
503,49317.97315182667
504,53148.49150033993
505,50590.634142147115
506,47863.58652736157
507,47008.848418155256
508,30978.566850227395
509,41961.552980290515
510,40087.51185164991
511,37666.041624250276
512,30254.644755326604
513,29393.534326700967
514,33483.16130553332
515,51699.855060119815
516,41975.90343495801
517,35649.12126633779
518,42574.20684381685
519,42026.57915514502
520,44932.64422402644
521,33900.490115093395
522,40806.91796681286
523,26843.3744046277
524,53831.28713629054
525,41333.56449814287
526,62360.058794270815
527,45117.59161269891
528,35553.34600484473
529,37191.22790556957
530,37992.51093969892
531,48856.84390419296
532,56738.0252163667
533,25968.548701349057
534,42543.216065248766
535,39462.33057698027
536,34643.77675539043
537,61727.7279126949
538,37265.41192911328
539,50633.51131452435
540,40504.06581217824
541,52445.30597704849
542,42633.43426884014
543,28226.74737599511
544,44025.850292700095
545,46975.98546015744
546,29542.435949930437
547,33164.25370397691
548,38153.90750098494
549,46000.19091007034
550,51612.29003337046
551,47400.020725709386
552,40201.692558417635
553,38132.48194290896
554,50432.984149030766
555,44972.81593703108
556,56038.222945626585
557,38730.51509512469
558,39795.82971905463
559,23588.385746080865
560,47889.139353178674
561,67193.10429903393
562,37862.736955478824
563,14917.319134710753
564,44044.415006278876
565,47613.88107727355
566,27120.58025131585
567,62847.35448420375
568,46445.10450647103
569,28228.868285464614
570,54016.80570192705
571,31611.678522957936
572,31662.070529216533
573,56136.19888099328
574,42898.93481629492
575,17750.53077977811
576,42052.42347319738
577,46721.576996945034
578,38898.72477248134
579,34504.88363795603
580,42151.01379823743
581,37821.50786281654
582,12731.984297750347
583,37600.38586555739
584,26367.722574211257
585,24627.343401852406
586,32868.863708322264
587,27170.816617485223
588,45618.82310278988
589,55312.582229320746
590,23832.827239784972
591,30021.899472058245
592,41792.62158268894
593,29321.888622480154
594,21703.836396617728
595,34202.929439290965
596,45670.911624890934
597,32133.556376660963
598,27527.118996143043
599,36070.089213716805
600,25687.525159663463
601,33688.65705814282
602,39721.208853064636
603,42170.27169494879
604,43254.52616993414
605,38301.869863780536
606,41656.44960607195
607,42117.41833212175
608,33930.922275554454
609,42500.01208863381
610,53154.68313627688
611,47938.25493706593
612,29990.730043499156
613,30290.57972921295
614,46307.0239666102
615,23113.733916895177
616,26751.939968272367
617,49580.55636699884
618,55296.47191498075
619,47423.5640589857
620,32689.939340521923
621,65731.49187478214
622,46064.66295794167
623,40401.096068740335
624,21171.265281975313
625,61395.36499297317
626,29651.122869606792
627,38452.78566997067
628,40197.52324908378
629,26447.54338364944
630,27106.634782998983
631,42609.09474944677
632,43228.75522497848
633,37605.95155135793
634,60343.872594463544
635,34838.708446776356
636,38327.48622687487
637,42834.15880640173
638,33334.81117742674
639,27026.9848432166
640,23209.074924862347
641,39994.03017599719
642,46386.53590459343
643,33857.26936610849
644,44461.96887160007
645,8070.594664819691
646,35803.58235906193
647,34267.58763138259
648,37395.408127953175
649,41789.52830604923
650,19773.016147118535
651,31150.321248615714
652,34949.826149651504
653,45014.171489808374
654,54725.56801712603
655,43882.838762140804
656,29267.679358775138
657,40586.70294756458
658,36920.48320311741
659,48977.470921531116
660,19184.980698915908
661,43976.223860326696
662,42008.25788203591
663,47480.577488096475
664,31516.402249472056
665,41154.7894169959
666,23795.168698178866
667,32379.820564311533
668,49328.30748899277
669,27674.063304819356
670,33561.86717013885
671,43792.0625468646
672,42083.37618054091
673,43427.93445478122
674,35979.01117415329
675,47705.915555121566
676,25858.348644129306
677,45609.999203762425
678,37006.5980014897
679,49256.17593496747
680,62053.18694955304
681,31233.4422314246
682,30168.928729583233
683,44825.88781165743
684,41311.59321711687
685,46822.94176117155
686,49238.072234882246
687,29487.375346843226
688,33339.79432604143
689,31007.709802436977
690,41961.08480038309
691,41777.24337436955
692,32874.8306798633
693,48215.03771832981
694,30587.117386364
695,44053.6292388606
696,33990.7198686709
697,32045.6884228929
698,50525.617824684894
699,52660.61456612064
700,31542.76932681535
701,38515.4292867415
702,43859.0126707339
703,49219.548650459066
704,51925.05551196997
705,58584.14203373475
706,57517.61702617875
707,40213.34315168078
708,39476.79799944717
709,54198.25256618425
710,40749.41410838228
711,34291.98550567022
712,34862.75589156221
713,45604.7801260549
714,30960.919328626747
715,33766.17831092612
716,36915.77353323066
717,51855.06532889542
718,41608.40901051764
719,50501.81771283527
720,36500.24266804482
721,50921.381460217905
722,43695.30597919986
723,30638.294693269112
724,44526.781774417635
725,36532.76161235261
726,42891.411072625924
727,47010.53742710036
728,38005.179732065844
729,41510.871018587255
730,43681.06687503125
731,28737.70690682375
732,56918.0244510248
733,62157.436509828985
734,38959.32296406703
735,21678.171409488226
736,33593.15548581615
737,46395.170468854594
738,39074.27945175561
739,52100.148972019066
740,47287.97390774315
741,26267.07305074449
742,23942.374007046106
743,38523.40317156644
744,48309.28215368214
745,49182.70347560273
746,21219.582560927414
747,25116.44436015041
748,50446.397120564434
749,51473.96748020569
750,40506.8355318201
751,46540.88943671083
752,40112.50924024569
753,22676.323774350272
754,53934.29308830387
755,61135.68329600556
756,12331.353659910179
757,21059.58180262902
758,37723.548966080525
759,42812.334050946374
760,25501.231527203094
761,39168.67823424992
762,20683.934070734875
763,28831.815761204765
764,43814.19252999466
765,43016.27211699968
766,37466.234753865465
767,24971.550512003912
768,57708.115166402895
769,58475.3241987667
770,41962.38635717998
771,31808.22016141662
772,39576.85117779058
773,39087.65221906458
774,39654.58933414428
775,27333.854608478498
776,42180.68608957576
777,53408.24327892403
778,28159.669685759105
779,30848.921437639503
780,54248.71704836057
781,46578.7147112734
782,41078.807927531016
783,60592.43683643275
784,17192.6508759821
785,47385.82959177403
786,48355.812228231334
787,34905.158051249564
788,24833.071351198967
789,32228.334754065825
790,50599.308933937675
791,33823.1565715262
792,57923.91480906941
793,47883.56004771669
794,37435.85903064748
795,26106.835618627374
796,56725.00556318642
797,34599.038826606375
798,25097.222448055534
799,38082.812629520435
800,38276.768496017365
801,30272.687004812098
802,38896.26164191025
803,32809.11515008808
804,47313.68192155919
805,58118.46886716485
806,35542.693575369995
807,25673.761600572194
808,35690.50897853424
809,37816.003800498394
810,59644.97155672374
811,35830.02266930454
812,46391.13902237443
813,56098.3952302719
814,22735.617328161512
815,49555.90325272005
816,41601.11320858918
817,44220.64563689708
818,42993.23126598592
819,46674.918864779786
820,44079.09904651643
821,34711.61054561036
822,36319.334491782174
823,44654.722541839736
824,29345.121505295334
825,43892.37537360243
826,43064.804412087564
827,47548.43399035699
828,30108.510905202376
829,45369.545553731135
830,37314.10143074116
831,36927.9749315087
832,35495.38120016336
833,47103.766685580435
834,26762.65572833943
835,37765.493673268866
836,28493.9936785305
837,55323.25194956001
838,40837.371997391514
839,60301.00834586254
840,36087.16207573587
841,67560.53458243572
842,53616.886448511184
843,47106.44166270015
844,48315.017973907234
845,44237.60533189246
846,15548.155049384597
847,46327.76386136305
848,34284.34145332266
849,45455.2971521544
850,27579.05058937074
851,38646.04068006038
852,45747.96181221445
853,32373.933735071274
854,22151.975077561445
855,43057.16411027508
856,32212.584084246617
857,37661.4243751166
858,43042.79469690568
859,28222.361713556198
860,41155.37123584122
861,31583.093318241976
862,48175.09079504962
863,44405.09328054619
864,44928.369540275846
865,31781.418827057416
866,48431.140996416485
867,65526.079524823275
868,45804.87467166538
869,40128.558467762305
870,46810.6600148047
871,29871.27307136826
872,48655.56584801423
873,18127.858597648556
874,41530.84742427037
875,34583.06463179856
876,42637.112854107414
877,27649.278514927035
878,32720.83695206997
879,37409.95464316843
880,23686.16600273829
881,53073.24805222417
882,30679.429400962053
883,41108.71078300941
884,51836.388202071576
885,39887.79317444024
886,20850.335029340935
887,42059.20701050837
888,23645.15336630935
889,52800.154159860904
890,33772.5661989526
891,30064.163193752967
892,40960.75097095843
893,38416.34330953681
894,51624.39416421373
895,38281.27155084983
896,46428.863633160334
897,33917.31146306152
898,29300.76190926669
899,43069.29535402081
900,28917.567771566275
901,42426.68401086358
902,43385.859230418864
903,38700.0863796952
904,23999.102131012645
905,18116.99254969838
906,35142.021792830434
907,43087.44181254631
908,28870.013381554687
909,32311.79268787138
910,26775.60177895808
911,33923.409145831116
912,70869.21112522238
913,53066.43627235826
914,40710.67639385646
915,39545.48207496494
916,34187.23728447463
917,6111.975557948383
918,42285.727462701485
919,40070.025569773425
920,40928.1179670661
921,35929.07156762978
922,41725.23830401475
923,50693.59788747688
924,43138.81684428343
925,34043.534812875725
926,33276.09474854833
927,24914.33382645334
928,41657.35217386635
929,35314.63639335634
930,25357.40486529732
931,35544.818315226694
932,51072.726279273294
933,28669.62224811581
934,49598.297932906586
935,42390.69067338438
936,42726.73874847592
937,36678.52147680722
938,46271.92515022913
939,31119.7067447897
940,44366.213961154775
941,50886.7742248118
942,22492.689188953795
943,48517.54331649237
944,30333.206270530794
945,49753.924247546376
946,56860.04630791629
947,27769.11172982412
948,33921.21563071275
949,45429.235540425565
950,56927.209693335884
951,25384.88928128406
952,39812.08467461999
953,44622.613682147334
954,29680.11373517166
955,35091.92304139047
956,37334.26474672701
957,38354.04626398283
958,33219.256863677576
959,35212.01967892256
960,57727.612648555034
961,45073.510711484065
962,44728.90473067758
963,36267.68709116286
964,27128.419739243254
965,31608.939997799433
966,47423.86244592861
967,27793.561578109722
968,28567.448922279786
969,22834.975674782454
970,30927.88589861286
971,37334.43383548729
972,32367.298539790823
973,45101.805358062295
974,53650.11810385663
975,25468.82279240108
976,49767.11909214007
977,34881.0200558876
978,65820.54057339078
979,48067.39183099964
980,29633.275753252925
981,23670.965114917555
982,37141.41851023951
983,32876.738754537
984,57154.73646361401
985,35665.814279360144
986,38349.55392169142
987,45018.53726321992
988,46869.09518260483
989,27963.754591589706
990,52052.14685870866
991,31524.139332039354
992,38810.13526925542
993,42796.80673132128
994,47178.4503387591
995,38228.1836620494
996,31835.907846801703
997,25431.52120501705
998,44807.451918431
999,47995.748783209536
1000,46053.29322511102
1001,17052.35010055058
1002,25885.458250097414
1003,33268.507813712095
1004,27814.9886252193
1005,45456.13987209833
1006,27502.36592792627
1007,44383.975514761005
1008,54759.70692475448
1009,32567.86578953842
1010,41280.30227300132
1011,30805.693011290314
1012,41871.300652072016
1013,36474.43391235855
1014,47532.17312945916
1015,39357.21016233712
1016,39572.57014449504
1017,48523.4286287071
1018,41361.023412164715
1019,11449.887317356468
1020,54974.569001909804
1021,34694.34302488492
1022,41163.765982977595
1023,46624.70896085501
1024,45373.27709615774
1025,51612.48367078365
1026,56905.71968979792
1027,34183.666306072664
1028,48621.33439836757
1029,56480.14724887006
1030,48685.44259752703
1031,48697.11417271229
1032,41669.44573911643
1033,22864.170372658817
1034,49426.655647472835
1035,48436.58531698219
1036,36396.88240531214
1037,36279.08566584603
1038,29944.659279134605
1039,31022.310152757756
1040,39618.863290510475
1041,47055.27727886461
1042,26821.511577874364
1043,39256.0773578681
1044,40140.018243383165
1045,47711.82635147403
1046,27544.990707945362
1047,42544.42031949324
1048,42076.39984827907
1049,53699.71674276137
1050,48897.99305782783
1051,44069.15137521026
1052,34978.31259740723
1053,42363.71065714192
1054,37335.8594832588
1055,47360.54545110465
1056,32720.85784957838
1057,26465.676044698317
1058,36026.51185798715
1059,49512.19801727721
1060,34378.380904953614
1061,46185.31688922096
1062,51953.10032925387
1063,50417.2448774219
1064,39829.216324081965
1065,28735.955001983595
1066,36823.661207954734
1067,31641.549393131652
1068,50575.034649449655
1069,34714.58651250342
1070,38549.055385638094
1071,41977.704208575946
1072,42815.2460409881
1073,44312.08042971282
1074,32663.211693843914
1075,32724.180366000604
1076,21912.365971386622
1077,16448.329231772288
1078,58059.4192155921
1079,34112.661391717644
1080,41817.04090846584
1081,38532.17597120831
1082,46556.659388694345
1083,32725.685970294297
1084,47655.428754830966
1085,32126.73457554991
1086,35881.09916298043
1087,33577.5507091956
1088,50557.11818301527
1089,37719.92557679202
1090,36861.2654906125
1091,38529.08086132111
1092,46448.733192839405
1093,40947.13510465698
1094,26450.51225794142
1095,46780.77962964887
1096,32853.64701214904
1097,36014.28179374358
1098,35961.26273784296
1099,63133.29106935498
1100,36011.92936960743
1101,30558.15588210503
1102,29918.899609763594
1103,43693.89698943341
1104,32207.81518006476
1105,32874.68492276951
1106,61262.53874660695
1107,37889.00760702726
1108,32447.36560810158
1109,43975.0715967039
1110,30099.649422555074
1111,30970.080264733988
1112,31684.63623917125
1113,50133.65378681795
1114,35418.2892144724
1115,39362.42720218043
1116,46746.89729784883
1117,44228.663737349445
1118,39404.99012933472
1119,24255.579359350013
1120,21842.76783110467
1121,40149.827697286055
1122,76840.21473815734
1123,41754.156567235645
1124,42581.49345451119
1125,48627.45922934335
1126,34628.23220815883
1127,45337.837290027164
1128,37376.11463478004
1129,37068.07869352532
1130,54119.811175119095
1131,44301.980996344064
1132,36334.39081062622
1133,51992.33153672505
1134,46679.678903845896
1135,46438.90435293414
1136,45852.75022001808
1137,40864.7539088284
1138,24859.099938808715
1139,34975.30576387823
1140,52092.96122333299
1141,40869.37599500804
1142,48841.55352015799
1143,65770.31957681486
1144,40463.53198241745
1145,38806.206689992905
1146,35247.6651217674
1147,29374.682750041626
1148,45572.110632463366
1149,22704.578371394276
1150,31448.224401323787
1151,53010.18823575336
1152,35421.64822122161
1153,29311.26464774083
1154,28300.438510626005
1155,27563.084343900155
1156,52058.30373648732
1157,41965.593516633446
1158,37555.73907200167
1159,44734.27287726047
1160,43175.52905371339
1161,24806.716504692435
1162,36391.81781859398
1163,50258.006534426226
1164,57915.995303089236
1165,29660.048144978988
1166,35822.57600551004
1167,50364.06179770663
1168,46728.35972375686
1169,34121.2479695552
1170,51388.66708198692
1171,51289.98979846418
1172,49426.144221991846
1173,42557.07115371364
1174,26736.62067584564
1175,42197.56372806271
1176,51132.75036263528
1177,36246.56347386743
1178,34502.82147802432
1179,41895.36884634261
1180,53752.966499862625
1181,47938.336405935006
1182,51826.15476339734
1183,29298.768562079225
1184,50661.21829551212
1185,29343.765787265605
1186,36995.8474358911
1187,44743.48280184564
1188,47854.190474896284
1189,51669.58560547803
1190,37459.14290179478
1191,39087.715694527105
1192,51320.87813167398
1193,48718.321722834786
1194,42824.53676173343
1195,48704.11672382258
1196,47876.25000606821
1197,36008.73902608436
1198,53491.69993848192
1199,36096.21684296703
1200,40011.186597539054
1201,52145.3413067772
1202,41929.52848858511
1203,43545.391233016
1204,26371.410824364226
1205,37686.68499530049
1206,28687.40383530964
1207,23718.265863641427
1208,35947.68552484313
1209,22760.271914008303
1210,49491.20413803967
1211,37942.16840429295
1212,50488.44057377637
1213,48003.93957263967
1214,26126.82391141654
1215,50276.25733623199
1216,50415.507941917254
1217,45072.10824182366
1218,23180.45945401555
1219,22361.091512904535
1220,48059.601052051505
1221,29182.57503755472
1222,43721.21429730644
1223,40282.25762639154
1224,48906.09077487071
1225,51486.217430638375
1226,26247.604450747487
1227,39089.36625107648
1228,33364.33734280335
1229,46980.33697868238
1230,47274.406507578205
1231,45124.35460248418
1232,40256.90582086648
1233,47928.723763282695
1234,36259.63300496214
1235,32773.58157005251
1236,43331.98380547057
1237,36476.75201015687
1238,37225.85368377543
1239,50311.801723129836
1240,37046.21216829024
1241,33795.20348567326
1242,49225.64274364231
1243,36506.92495372078
1244,51782.69772424429
1245,46205.28597646694
1246,44638.2482096399
1247,39557.57984543592
1248,41244.176796193686
1249,24566.770118335786
1250,28384.58823068824
1251,23803.548918253786
1252,52377.415703959545
1253,48760.98939035614
1254,28248.39890304659
1255,44545.887711421914
1256,45328.78856123307
1257,54467.7212814676
1258,57214.234571638226
1259,30535.86848367827
1260,49670.70588291768
1261,36361.27691129184
1262,40776.16242736332
1263,47655.1808648552
1264,57242.28562094602
1265,28454.67986731309
1266,31870.830116568373
1267,50940.13002238206
1268,55661.06951830005
1269,39887.472242383206
1270,44222.01474057902
1271,49784.04789292607
1272,35699.357095813444
1273,33247.64697617166
1274,47162.48687622845
1275,40864.094148657736
1276,31772.419948672137
1277,33981.70226608583
1278,62212.64941542544
1279,49169.133528292296
1280,45090.45681416718
1281,32104.02305640747
1282,42296.88643046061
1283,39266.02146286085
1284,53117.04353878394
1285,40242.87264206566
1286,28020.570280305037
1287,43834.91269824287
1288,31754.456371772125
1289,34384.39234012575
1290,36610.324450222935
1291,37605.24850122484
1292,42878.099737610384
1293,43860.12203612973
1294,43210.157854343495
1295,37025.521093886426
1296,38495.7514193102
1297,51109.59187644887
1298,55002.74878482059
1299,54595.1500576928
1300,27870.27411233307
1301,32072.87573045457
1302,56971.147556146534
1303,48901.405252272314
1304,41384.36011112082
1305,42950.73618147437
1306,31357.873471349805
1307,51752.45075495835
1308,59458.36495256879
1309,49631.41279080526
1310,28136.77104333594
1311,9711.8466200677
1312,37483.02978447637
1313,57861.49195299817
1314,25888.49848311929
1315,50362.76754385994
1316,32366.268344552074
1317,22036.305888345327
1318,38393.90840047187
1319,28292.274397211557
1320,30033.198637815258
1321,50895.89965008757
1322,50967.68195967986
1323,37393.12908669031
1324,43466.626544721454
1325,53221.12640501057
1326,46281.461963486174
1327,55140.74644769644
1328,57160.81998451756
1329,46616.78851244596
1330,36720.44996895226
1331,36895.78940686667
1332,20511.400584888797
1333,38716.795702423886
1334,38753.54463421316
1335,48933.919459751276
1336,50469.06253942257
1337,32694.053750318166
1338,54903.1703420814
1339,40808.37823759364
1340,21774.41834238351
1341,33948.229363997074
1342,60240.24771699739
1343,56475.4979203079
1344,55735.05887509705
1345,32157.711803280712
1346,39437.81452404412
1347,37444.09931044734
1348,50685.70248233431
1349,45982.9426501572
1350,39463.33408213906
1351,48308.724990170245
1352,31908.945112768484
1353,37948.34994261837
1354,36656.48263677898
1355,26851.159385410596
1356,49609.906971387565
1357,51619.929389671524
1358,48156.93404319449
1359,35999.71516561335
1360,56518.98006771576
1361,28876.405767817232
1362,30939.76042997747
