,salario
592,31179.503814717074
593,10078.801286628877
594,39053.394172049535
595,7691.9078337191495
596,30409.139775958156
597,41648.93598584832
598,13519.4183348269
599,44406.12487944482
600,35581.8534288882
601,47118.36417172669
602,28915.98208995415
603,23972.234335840396
604,35919.240888651875
605,19925.802456174933
606,41841.561274761356
607,35600.91624755318
608,11926.59336475395
609,23098.40909336228
610,46829.89424877342
611,41054.3681647299
612,18485.807579280918
613,45098.94789666715
614,18464.04410180586
615,10437.72575733349
616,13434.2695240937
617,35676.336084044924
618,33463.44512792019
619,38715.49158532245
620,42159.83593542022
621,31540.02556362529
622,36445.662433253055
623,34729.7535819315
624,29138.20992980717
625,31708.225029991856
626,23524.094205313442
627,28700.540089039867
628,29711.111179352287
629,34896.33675489638
630,38065.06851317641
631,22339.38780824449
632,11128.326970635222
633,35019.342998129374
634,26913.46533396174
635,53840.71903013119
636,41257.706177433996
637,33585.66399208245
638,34173.096621619836
639,24713.12399272828
640,26027.880096216737
641,37379.35910508096
642,24767.778733313706
643,12744.462812337537
644,27345.31123013461
645,27667.700097191595
646,30922.39989041423
647,24694.89941759585
648,41101.305011244345
649,28393.526595038275
650,24164.532601679617
651,41599.33970971499
652,24676.7649480087
653,36340.40701330243
654,18236.65130071839
655,38988.50485396196
656,38794.49659213291
657,36915.1489831935
658,16773.788972030256
659,16284.481201819926
660,32846.17289382894
661,21841.255046745668
662,12143.905214309802
663,14132.644387757422
664,43367.99326160968
665,37329.969641095806
666,26680.216721436875
667,30028.590876691393
668,27085.724685323523
669,43525.90121053878
670,38688.41043159008
671,19798.06475929491
672,34367.5547673325
673,22351.06047305701
674,24321.784870644165
675,40380.18403408581
676,32765.714919987822
677,26132.067769330788
678,16006.484177572453
679,11260.99896272838
680,40482.30758484838
681,25074.619726855482
682,32166.171446890483
683,24963.107415152175
684,28765.17619892227
685,30268.432499832164
686,40573.26131219751
687,47641.07689643804
688,25621.04206017673
689,23699.639791320267
690,35885.485404406296
691,22839.82343143296
692,14141.60783278251
693,17753.046773151007
694,48661.4344097852
695,23379.694530178327
696,24640.929210222414
697,43333.75377986313
698,30920.07838133513
699,23413.622802108443
700,21489.078985393782
701,29632.198406154446
702,17123.320128454587
703,33593.443163239586
704,35063.28299000301
705,27449.83713382611
706,30418.745711731804
707,48515.36928758843
708,4826.462899972423
709,32378.47577473848
710,18306.326441210134
711,46224.7442724846
712,39404.05050686313
713,39564.26452133489
714,15649.293928163299
715,30919.824086182674
716,16029.21061235632
717,34556.71720916895
718,6942.15000683389
719,10964.187112770505
720,26164.390942995633
721,36253.98476889707
722,29525.527037371903
723,49443.14831705176
724,32941.7668111193
725,17536.560966957077
726,29868.030501683905
727,33948.428826858
728,28172.508730647296
729,27313.11028007295
730,22072.62237132142
731,37864.27184345851
732,27487.958168816072
733,28896.32486592988
734,14481.762663378076
735,38124.21441217066
736,27485.30829108785
737,16130.844805747454
738,31394.49014297679
739,17381.99183649543
740,25794.158916299326
741,27033.686701344606
742,35648.68130896287
743,35678.96915161145
744,38291.59139469927
745,27337.2636670195
746,28732.169252829426
747,27300.621415410482
748,41643.32503370782
749,25332.110606224072
750,22021.877235739026
751,46875.77639488714
752,26014.710752584306
753,26043.578990725015
754,33245.26349141715
755,29620.21827020571
756,40367.05533211262
757,35213.523815919456
758,34208.812334228474
759,32939.37564296639
760,14379.634959251629
761,23453.036505488366
762,37533.1204665882
763,45594.967751616256
764,23527.28282544495
765,27995.751893075536
766,53736.142648996014
767,33805.544595816675
768,27670.508632541947
769,44964.9986772682
770,23179.222874191342
771,39225.12187331236
772,32991.58540795783
773,14824.784535402576
774,49269.230507129265
775,28500.658907321274
776,31957.267026255195
777,36643.37965558633
778,25107.43296077623
779,39019.14467488913
780,37475.781906479824
781,22691.978408060233
782,20644.049806909934
783,38189.40081334289
784,28473.498702432924
785,28335.56189118753
786,37548.41371283142
787,32948.27460815528
788,28120.87832189129
789,24735.639567801216
790,32355.86547044578
791,27408.813469043223
792,31421.316090438915
793,20781.900771407887
794,23742.3547111363
795,25151.937890684552
796,13298.008395773573
797,34438.47792920088
798,33308.00410293146
799,14441.673449251926
800,23952.799267737486
801,27744.030536053768
802,33399.105047998775
803,16877.282029586466
804,31270.539817674828
805,3460.7189931940593
806,25369.857499727463
807,15096.44313843675
808,56186.13913906434
809,25570.468469600688
810,42426.97273944301
811,29340.600566996123
812,3585.4931513115807
813,50753.16395328641
814,35194.58087780526
815,29216.108126393978
816,21544.99898474135
817,33284.17945502211
818,27129.362507994465
819,17633.019777044243
820,40512.91753716928
821,44633.29788325515
822,14335.242833037159
823,37882.640369771456
824,37949.8731793393
825,31361.018255165203
826,27517.520985944353
827,33136.88989805583
828,24646.364055762555
829,48570.20294997271
830,31412.533718441024
831,35641.58349740669
832,31178.871551416338
833,31973.458271490043
834,53495.61594112129
835,18204.236854855586
836,25506.686267894733
837,31868.501121632133
838,25033.27375014939
839,34437.802606856625
840,36667.203557261695
841,36581.27213973124
842,32485.83434385415
843,33343.58090438787
844,33410.94690762976
845,26108.139518264063
846,37200.03768752321
847,56329.14708984867
848,30850.659269651434
849,30499.904532526536
850,31025.741462383477
851,38583.399664333476
852,37055.312653000554
853,27503.676783579787
854,35091.06450845862
855,35239.15870826731
856,33043.48729723919
857,32390.00644750133
858,22664.857621919276
859,8859.517425238992
860,23863.18464513157
861,47788.67726931011
862,39158.22927536392
863,32406.48941896996
864,21292.482115407052
865,30134.746228523687
866,21500.10296582564
867,26057.861765151454
868,33186.51526363367
869,30916.522221711835
870,17587.721347570605
871,42067.08428382828
872,36648.88832405556
873,35884.58312131487
874,7803.775466081901
875,33366.32047544546
876,20935.18018158705
877,19521.113890141187
878,30595.27467577616
879,49126.85858533113
880,25308.83380508864
881,40890.57166993212
882,34831.24375261604
883,26676.74926879689
884,34116.693311554154
885,30576.73088609072
886,45187.785696585655
887,21236.823722746583
888,22845.431984138493
889,20547.339931677237
890,28038.122812116762
891,44112.15334591753
892,28193.980829367596
893,21356.123566995884
894,32448.517675304414
895,30734.59659810321
896,15233.32008371471
897,37590.21152316233
898,29971.070359650486
899,11573.691669579897
900,10504.324794399756
901,21308.51543650023
902,44537.94768632235
903,27941.543364637924
904,32795.896914534904
905,29082.269637053712
906,35774.35906866652
907,37767.922099888034
908,16726.51638926757
909,29895.442249806812
910,40916.605837816176
911,16659.287306170423
912,37422.04444095014
913,22210.77864408738
914,36470.42438574307
915,28316.23901407318
916,1688.831567028592
917,38696.40076525534
918,22776.49627689538
919,21920.859910762258
920,20956.642939359455
921,25004.63892858375
922,26444.110190272364
923,34843.60300576391
924,35125.39113810305
925,17952.362408930247
926,42836.48226453226
927,32527.894282589263
928,35352.77346923235
929,29235.51103497967
930,48546.1086160461
931,39665.60692184926
932,38508.66670918044
933,27105.927797118315
934,16930.384028859495
935,27881.771066983216
936,35979.6438180764
937,25150.614297169806
938,15533.176488487152
939,28789.03648635158
940,17312.99674072495
941,33701.73804211889
942,30563.833839663646
943,21207.167515302266
944,30210.084590277398
945,41688.61274558947
946,32466.88376518614
947,30274.964719330485
948,27980.284463030708
949,30882.14274958272
950,27417.054492922074
951,19467.086250501023
952,53221.264657454914
953,36386.47316239002
954,46915.05825996527
955,42279.1213597611
956,35049.77973045132
957,25136.334477057044
958,40111.66345539538
959,35485.04989117164
960,29419.960293050437
961,18666.237226348552
962,38926.21526152284
963,29816.490700474107
964,28039.994265574976
965,37344.6658921221
966,37738.07326802658
967,39228.403972845415
968,34769.09524765199
969,10996.364231344825
970,53553.16369281521
971,19894.19169137977
972,45493.31783357463
973,35618.461032461186
974,26254.801799778215
975,31883.849328978544
976,39919.50883531022
977,22065.834391618966
978,30967.157131791282
979,33895.91106870567
980,37602.4286171709
981,36249.586324974574
982,36935.31305603045
983,33965.6254498925
984,33929.17351122349
985,28384.26209395297
986,28291.26628428151
987,36873.366600802445
988,25950.490106051035
989,31230.080715329957
990,36027.459613744126
991,22300.360010729106
992,32796.29492817166
993,20916.62045445064
994,40157.60853135838
995,21260.978317843656
996,28544.277727287095
997,18486.347079234773
998,39649.73938229398
999,27394.669646343
1000,28429.4313639694
1001,38558.58441836912
1002,35671.38096533904
1003,36100.51528504356
1004,15127.05336179281
1005,17607.157477490386
1006,45053.88804663011
1007,29961.8133197354
1008,36025.88512647192
1009,21415.21914536474
1010,25531.77416871806
1011,28686.278313946463
1012,43857.247889257735
1013,21832.5842283608
1014,38839.03405906723
1015,40273.23078585672
1016,24942.564692208824
1017,38713.76354129435
1018,32740.36675925
1019,42991.101791108464
1020,38817.032096863826
1021,14085.779492629277
1022,44433.06477101057
1023,37053.04448408624
1024,40021.119131741754
1025,22068.699067357757
1026,30172.26968134475
1027,24138.516231018046
1028,23650.054247372635
1029,32808.47540542375
1030,23854.142816784028
1031,30750.01876940645
1032,35560.17266519349
1033,21454.994380619806
1034,38744.812633165515
1035,31786.727327638582
1036,21445.104920999423
1037,25708.227032340663
1038,23976.45023086629
1039,22957.911192885014
1040,38534.477793230064
1041,24385.711254900303
1042,52005.128794564866
1043,41061.71125664559
1044,30831.185554345782
1045,34373.87612978498
1046,15986.427781404454
1047,15783.87669745394
1048,36986.47556847721
1049,12339.134797236136
1050,36380.84302774021
1051,26868.347999520833
1052,16692.16580137104
1053,17275.86448797991
1054,30163.121157385856
1055,35804.87075908353
1056,44570.468356023885
1057,36544.9360802182
1058,37541.505578568685
1059,18248.167623710193
1060,25449.481350215596
1061,28681.724466536147
1062,35497.656887142766
1063,53218.27769851389
1064,28543.078449379977
1065,42519.29499874696
1066,21464.549068639597
1067,30601.69528277929
1068,27604.842984611838
1069,29166.470459020613
1070,18333.690220168093
1071,32867.09336472858
1072,28576.853974407088
1073,37804.737555258
1074,19410.93612758905
1075,27638.20588482323
1076,26570.301286317797
1077,19958.370377595435
1078,32948.95611012493
1079,19230.34496069709
1080,35023.14755318359
1081,43050.23874984904
1082,43681.40098524149
1083,27522.299697534552
1084,38340.58549581013
1085,36133.13363905661
1086,21305.227741314116
1087,22359.187126855715
1088,25128.54957965555
1089,21580.623679342425
1090,28477.938606644035
1091,30257.011124991903
1092,20205.787004937825
1093,38322.0029820037
1094,37230.480846972976
1095,33225.26315840495
1096,29684.73193879542
1097,22461.150174798382
1098,19584.97568889291
1099,36408.89076848638
1100,43478.68437296975
1101,39099.90134883726
1102,22353.143167024984
1103,33284.01810955344
1104,25924.671018843714
1105,29345.93418161589
1106,22607.85392873574
1107,16593.529863110438
1108,29477.216982456488
1109,31142.159384352908
1110,22494.377728408173
1111,33437.79567235735
1112,31018.004093885622
1113,34038.50802645213
1114,35438.656683054105
1115,18199.710740258277
1116,33211.69580892654
1117,36755.61305378408
1118,16548.145253593146
1119,30533.029329838548
1120,44033.70563176389
1121,32866.958682815144
1122,35926.38085590092
1123,25703.05439307202
1124,28890.866090931722
1125,39546.646191865206
1126,43527.34896687125
1127,11526.41005008925
1128,36088.822785176395
1129,16501.488274672884
1130,34370.362273688836
1131,29884.75387741747
1132,12306.291573622508
1133,13288.854394582395
1134,31881.519926178433
1135,23574.893075214284
1136,28407.816789593373
1137,40593.36844181295
1138,23218.162759613388
1139,15795.501916124933
1140,30622.882848588877
1141,26136.964106444462
1142,47620.037374340405
1143,38633.49529736517
1144,20428.35292849144
1145,32604.26328424645
1146,27720.9250802175
1147,26316.989554299536
1148,27841.183487546343
1149,28819.256495486636
1150,14794.707585676075
1151,20661.568437444555
1152,36778.435806224916
1153,32198.62595258221
1154,23970.919226959326
1155,23166.4120881568
1156,29778.78736176004
1157,47980.98334691061
1158,52737.830627191666
1159,35737.25274291966
1160,45153.80920572835
1161,23814.93357734597
1162,42052.99380434872
1163,49310.636159892805
1164,38595.20185633781
1165,20890.14213623729
1166,28391.125985450766
1167,39978.74080181302
1168,28633.5119735064
1169,16407.672776673102
1170,45797.12799864699
1171,33776.421220627824
1172,38865.26701710325
1173,18291.73983540012
1174,29027.958940372508
1175,39359.70131614176
1176,28353.257666590758
1177,17200.128236515593
1178,50405.45020821875
1179,2669.9252370038885
1180,34752.24339362802
1181,26210.61085009755
1182,10582.240308095003
1183,22694.202459667227
1184,5578.970497242852
1185,46387.420738252615
1186,37169.60967083669
1187,29450.64493296398
1188,27607.386557113474
1189,48838.4760678234
1190,40723.951967443565
1191,28353.369090171906
1192,32779.738204053065
1193,12556.076545641965
1194,41096.69255798947
1195,13098.713925353943
1196,19873.662418978685
1197,22221.71725834292
1198,27709.995365451552
1199,20230.42307447365
1200,25970.38894675234
1201,38270.470679590544
1202,24121.735610058255
1203,37557.596291685055
1204,28476.060572987437
1205,40628.05818469669
1206,30666.553620630668
1207,32787.40939862632
1208,28409.50980342997
1209,24484.59232254354
1210,20208.435273480492
1211,37975.45564708332
1212,41207.51668496522
1213,8486.525195865801
1214,31904.379972443836
1215,29817.94559171675
1216,17047.867466145348
1217,27340.956552799613
1218,34767.56278236857
1219,23863.584396250604
1220,37050.65028398736
1221,22643.583964654234
1222,12025.685587116292
1223,26331.169939074778
1224,20596.44040304613
1225,34987.0924677284
1226,29201.294628256055
1227,7601.186061199016
1228,33803.428375377356
1229,38850.62951544117
1230,34023.95759565238
1231,11524.114793982739
1232,14212.132099863216
1233,40230.35269447828
1234,36418.938134489894
1235,27350.14332040666
1236,29419.19873205545
1237,36064.359747913586
1238,3503.245818367417
1239,17844.91317964265
1240,42188.72586736931
1241,19301.414952068277
1242,26885.86538516354
1243,36486.59632435566
1244,42122.54419800219
1245,20854.035858204654
1246,29658.17172359259
1247,36417.72194966875
1248,9648.655179803827
1249,32554.610635444085
1250,34203.07405216819
1251,30270.22923284013
1252,38422.9545176034
1253,42183.35549574965
1254,37558.75620067149
1255,27309.183515707184
1256,48861.862146600324
1257,34565.494614631454
1258,58070.73336834875
1259,31613.165990862457
1260,23065.950422093312
1261,20063.140697051607
1262,34400.11300279556
1263,32698.769218289955
1264,36915.90470110396
1265,12159.483995257084
1266,18031.298314686315
1267,34086.50738556206
1268,25900.180493642296
1269,32814.76466286339
1270,29279.61802849121
1271,29553.515516433312
1272,24909.88591755212
1273,34110.42064388745
1274,25789.526276547807
1275,25042.76277864463
1276,42203.1466074497
1277,18320.31414518827
1278,24631.777462714555
1279,18750.379383433097
1280,37967.31984097169
1281,21950.818212857565
1282,35789.70275836131
1283,22969.397656698322
1284,30719.52823020749
1285,40203.25936097046
1286,35695.75804753028
1287,35362.6794548352
1288,49249.51312337887
1289,35977.80819118251
1290,35522.00704687803
1291,42944.997001208365
1292,19074.346775020414
1293,30819.73907160688
1294,20955.288048237213
1295,29098.730538597418
1296,32145.750871245913
1297,26100.550663333972
1298,25865.527917216168
1299,14843.023371859672
1300,32489.388362296104
1301,43340.876943217365
1302,27071.915943026306
1303,24875.116681697717
1304,37242.82051548458
1305,48368.597786998725
1306,23297.178797135093
1307,24483.235363474145
1308,32677.674527227362
1309,37364.89947386839
1310,37446.77878994112
1311,37649.85227405025
1312,28793.198228792353
1313,32806.969122832284
1314,23218.763096855182
1315,35335.356461681644
1316,43673.686720177466
1317,13411.75640461953
1318,34531.52727178623
1319,27864.17673582881
1320,24141.06551246565
1321,38964.93630752948
1322,30169.759431643553
1323,10960.44252542467
1324,43100.91451862442
1325,39759.24954150757
1326,35180.00586034522
1327,22914.843983009443
1328,36749.66540326234
1329,29959.91497741637
1330,31931.270628394606
1331,38019.25270929956
1332,16480.314716195528
1333,34069.80277069613
1334,36224.81944210105
1335,42948.81397437667
1336,22363.67296164131
1337,32171.24845755221
1338,22500.84332055788
1339,6275.445080375648
1340,35255.27221089433
1341,31060.465132243076
1342,38320.95997247796
1343,21877.02409062493
1344,33303.01540995078
1345,46423.22571929995
1346,38499.34204860728
1347,32903.94568209318
1348,27410.297925608353
1349,14327.111767919469
1350,28110.27088003985
1351,6136.435888805565
1352,37236.7623032274
1353,27118.03864422999
1354,41348.62905593869
1355,25561.90418371131
1356,29909.860777668942
1357,17142.621572667056
1358,36044.37515552528
1359,26319.586791319736
1360,60507.34238882007
1361,19818.65879084795
